,number_of_blocks,layers_per_block,neurons_per_block_layer,neurons_per_block_layer_decay,valid_block,blocks
1862,5,3,76,25,True,"[[3, 76, 25], [3, 76, 25], [3, 76, 25], [3, 76, 25], [3, 76, 25]]"
1863,5,3,85,10,True,"[[3, 85, 10], [3, 85, 10], [3, 85, 10], [3, 85, 10], [3, 85, 10]]"
1864,5,3,85,11,True,"[[3, 85, 11], [3, 85, 11], [3, 85, 11], [3, 85, 11], [3, 85, 11]]"
1865,5,3,85,12,True,"[[3, 85, 12], [3, 85, 12], [3, 85, 12], [3, 85, 12], [3, 85, 12]]"
1866,5,3,85,13,True,"[[3, 85, 13], [3, 85, 13], [3, 85, 13], [3, 85, 13], [3, 85, 13]]"
1867,5,3,85,14,True,"[[3, 85, 14], [3, 85, 14], [3, 85, 14], [3, 85, 14], [3, 85, 14]]"
1868,5,3,85,15,True,"[[3, 85, 15], [3, 85, 15], [3, 85, 15], [3, 85, 15], [3, 85, 15]]"
1869,5,3,85,16,True,"[[3, 85, 16], [3, 85, 16], [3, 85, 16], [3, 85, 16], [3, 85, 16]]"
1870,5,3,85,17,True,"[[3, 85, 17], [3, 85, 17], [3, 85, 17], [3, 85, 17], [3, 85, 17]]"
1871,5,3,85,18,True,"[[3, 85, 18], [3, 85, 18], [3, 85, 18], [3, 85, 18], [3, 85, 18]]"
1872,5,3,85,19,True,"[[3, 85, 19], [3, 85, 19], [3, 85, 19], [3, 85, 19], [3, 85, 19]]"
1873,5,3,85,20,True,"[[3, 85, 20], [3, 85, 20], [3, 85, 20], [3, 85, 20], [3, 85, 20]]"
1874,5,3,85,21,True,"[[3, 85, 21], [3, 85, 21], [3, 85, 21], [3, 85, 21], [3, 85, 21]]"
1875,5,3,85,22,True,"[[3, 85, 22], [3, 85, 22], [3, 85, 22], [3, 85, 22], [3, 85, 22]]"
1876,5,3,85,23,True,"[[3, 85, 23], [3, 85, 23], [3, 85, 23], [3, 85, 23], [3, 85, 23]]"
1877,5,3,85,24,True,"[[3, 85, 24], [3, 85, 24], [3, 85, 24], [3, 85, 24], [3, 85, 24]]"
1878,5,3,85,25,True,"[[3, 85, 25], [3, 85, 25], [3, 85, 25], [3, 85, 25], [3, 85, 25]]"
1879,5,3,85,26,True,"[[3, 85, 26], [3, 85, 26], [3, 85, 26], [3, 85, 26], [3, 85, 26]]"
1880,5,3,85,27,True,"[[3, 85, 27], [3, 85, 27], [3, 85, 27], [3, 85, 27], [3, 85, 27]]"
1881,5,3,85,28,True,"[[3, 85, 28], [3, 85, 28], [3, 85, 28], [3, 85, 28], [3, 85, 28]]"
1882,5,3,93,10,True,"[[3, 93, 10], [3, 93, 10], [3, 93, 10], [3, 93, 10], [3, 93, 10]]"
1883,5,3,93,11,True,"[[3, 93, 11], [3, 93, 11], [3, 93, 11], [3, 93, 11], [3, 93, 11]]"
1884,5,3,93,12,True,"[[3, 93, 12], [3, 93, 12], [3, 93, 12], [3, 93, 12], [3, 93, 12]]"
1885,5,3,93,13,True,"[[3, 93, 13], [3, 93, 13], [3, 93, 13], [3, 93, 13], [3, 93, 13]]"
1886,5,3,93,14,True,"[[3, 93, 14], [3, 93, 14], [3, 93, 14], [3, 93, 14], [3, 93, 14]]"
1887,5,3,93,15,True,"[[3, 93, 15], [3, 93, 15], [3, 93, 15], [3, 93, 15], [3, 93, 15]]"
1888,5,3,93,16,True,"[[3, 93, 16], [3, 93, 16], [3, 93, 16], [3, 93, 16], [3, 93, 16]]"
1889,5,3,93,17,True,"[[3, 93, 17], [3, 93, 17], [3, 93, 17], [3, 93, 17], [3, 93, 17]]"
1890,5,3,93,18,True,"[[3, 93, 18], [3, 93, 18], [3, 93, 18], [3, 93, 18], [3, 93, 18]]"
1891,5,3,93,19,True,"[[3, 93, 19], [3, 93, 19], [3, 93, 19], [3, 93, 19], [3, 93, 19]]"
1892,5,3,93,20,True,"[[3, 93, 20], [3, 93, 20], [3, 93, 20], [3, 93, 20], [3, 93, 20]]"
1893,5,3,93,21,True,"[[3, 93, 21], [3, 93, 21], [3, 93, 21], [3, 93, 21], [3, 93, 21]]"
1894,5,3,93,22,True,"[[3, 93, 22], [3, 93, 22], [3, 93, 22], [3, 93, 22], [3, 93, 22]]"
1895,5,3,93,23,True,"[[3, 93, 23], [3, 93, 23], [3, 93, 23], [3, 93, 23], [3, 93, 23]]"
1896,5,3,93,24,True,"[[3, 93, 24], [3, 93, 24], [3, 93, 24], [3, 93, 24], [3, 93, 24]]"
1897,5,3,93,25,True,"[[3, 93, 25], [3, 93, 25], [3, 93, 25], [3, 93, 25], [3, 93, 25]]"
1898,5,3,93,26,True,"[[3, 93, 26], [3, 93, 26], [3, 93, 26], [3, 93, 26], [3, 93, 26]]"
1899,5,3,93,27,True,"[[3, 93, 27], [3, 93, 27], [3, 93, 27], [3, 93, 27], [3, 93, 27]]"
1900,5,3,93,28,True,"[[3, 93, 28], [3, 93, 28], [3, 93, 28], [3, 93, 28], [3, 93, 28]]"
1901,5,3,93,29,True,"[[3, 93, 29], [3, 93, 29], [3, 93, 29], [3, 93, 29], [3, 93, 29]]"
1902,5,3,93,30,True,"[[3, 93, 30], [3, 93, 30], [3, 93, 30], [3, 93, 30], [3, 93, 30]]"
1903,5,3,101,10,True,"[[3, 101, 10], [3, 101, 10], [3, 101, 10], [3, 101, 10], [3, 101, 10]]"
1904,5,3,101,11,True,"[[3, 101, 11], [3, 101, 11], [3, 101, 11], [3, 101, 11], [3, 101, 11]]"
1905,5,3,101,12,True,"[[3, 101, 12], [3, 101, 12], [3, 101, 12], [3, 101, 12], [3, 101, 12]]"
1906,5,3,101,13,True,"[[3, 101, 13], [3, 101, 13], [3, 101, 13], [3, 101, 13], [3, 101, 13]]"
1907,5,3,101,14,True,"[[3, 101, 14], [3, 101, 14], [3, 101, 14], [3, 101, 14], [3, 101, 14]]"
1908,5,3,101,15,True,"[[3, 101, 15], [3, 101, 15], [3, 101, 15], [3, 101, 15], [3, 101, 15]]"
1909,5,3,101,16,True,"[[3, 101, 16], [3, 101, 16], [3, 101, 16], [3, 101, 16], [3, 101, 16]]"
1910,5,3,101,17,True,"[[3, 101, 17], [3, 101, 17], [3, 101, 17], [3, 101, 17], [3, 101, 17]]"
1911,5,3,101,18,True,"[[3, 101, 18], [3, 101, 18], [3, 101, 18], [3, 101, 18], [3, 101, 18]]"
1912,5,3,101,19,True,"[[3, 101, 19], [3, 101, 19], [3, 101, 19], [3, 101, 19], [3, 101, 19]]"
1913,5,3,101,20,True,"[[3, 101, 20], [3, 101, 20], [3, 101, 20], [3, 101, 20], [3, 101, 20]]"
1914,5,3,101,21,True,"[[3, 101, 21], [3, 101, 21], [3, 101, 21], [3, 101, 21], [3, 101, 21]]"
1915,5,3,101,22,True,"[[3, 101, 22], [3, 101, 22], [3, 101, 22], [3, 101, 22], [3, 101, 22]]"
1916,5,3,101,23,True,"[[3, 101, 23], [3, 101, 23], [3, 101, 23], [3, 101, 23], [3, 101, 23]]"
1917,5,3,101,24,True,"[[3, 101, 24], [3, 101, 24], [3, 101, 24], [3, 101, 24], [3, 101, 24]]"
1918,5,3,101,25,True,"[[3, 101, 25], [3, 101, 25], [3, 101, 25], [3, 101, 25], [3, 101, 25]]"
1919,5,3,101,26,True,"[[3, 101, 26], [3, 101, 26], [3, 101, 26], [3, 101, 26], [3, 101, 26]]"
1920,5,3,101,27,True,"[[3, 101, 27], [3, 101, 27], [3, 101, 27], [3, 101, 27], [3, 101, 27]]"
1921,5,3,101,28,True,"[[3, 101, 28], [3, 101, 28], [3, 101, 28], [3, 101, 28], [3, 101, 28]]"
1922,5,3,101,29,True,"[[3, 101, 29], [3, 101, 29], [3, 101, 29], [3, 101, 29], [3, 101, 29]]"
1923,5,3,101,30,True,"[[3, 101, 30], [3, 101, 30], [3, 101, 30], [3, 101, 30], [3, 101, 30]]"
1924,5,3,101,31,True,"[[3, 101, 31], [3, 101, 31], [3, 101, 31], [3, 101, 31], [3, 101, 31]]"
1925,5,3,101,32,True,"[[3, 101, 32], [3, 101, 32], [3, 101, 32], [3, 101, 32], [3, 101, 32]]"
1926,5,3,101,33,True,"[[3, 101, 33], [3, 101, 33], [3, 101, 33], [3, 101, 33], [3, 101, 33]]"
1927,5,3,110,10,True,"[[3, 110, 10], [3, 110, 10], [3, 110, 10], [3, 110, 10], [3, 110, 10]]"
1928,5,3,110,11,True,"[[3, 110, 11], [3, 110, 11], [3, 110, 11], [3, 110, 11], [3, 110, 11]]"
1929,5,3,110,12,True,"[[3, 110, 12], [3, 110, 12], [3, 110, 12], [3, 110, 12], [3, 110, 12]]"
1930,5,3,110,13,True,"[[3, 110, 13], [3, 110, 13], [3, 110, 13], [3, 110, 13], [3, 110, 13]]"
1931,5,3,110,14,True,"[[3, 110, 14], [3, 110, 14], [3, 110, 14], [3, 110, 14], [3, 110, 14]]"
1932,5,3,110,15,True,"[[3, 110, 15], [3, 110, 15], [3, 110, 15], [3, 110, 15], [3, 110, 15]]"
1933,5,3,110,16,True,"[[3, 110, 16], [3, 110, 16], [3, 110, 16], [3, 110, 16], [3, 110, 16]]"
1934,5,3,110,17,True,"[[3, 110, 17], [3, 110, 17], [3, 110, 17], [3, 110, 17], [3, 110, 17]]"
1935,5,3,110,18,True,"[[3, 110, 18], [3, 110, 18], [3, 110, 18], [3, 110, 18], [3, 110, 18]]"
1936,5,3,110,19,True,"[[3, 110, 19], [3, 110, 19], [3, 110, 19], [3, 110, 19], [3, 110, 19]]"
1937,5,3,110,20,True,"[[3, 110, 20], [3, 110, 20], [3, 110, 20], [3, 110, 20], [3, 110, 20]]"
1938,5,3,110,21,True,"[[3, 110, 21], [3, 110, 21], [3, 110, 21], [3, 110, 21], [3, 110, 21]]"
1939,5,3,110,22,True,"[[3, 110, 22], [3, 110, 22], [3, 110, 22], [3, 110, 22], [3, 110, 22]]"
1940,5,3,110,23,True,"[[3, 110, 23], [3, 110, 23], [3, 110, 23], [3, 110, 23], [3, 110, 23]]"
1941,5,3,110,24,True,"[[3, 110, 24], [3, 110, 24], [3, 110, 24], [3, 110, 24], [3, 110, 24]]"
1942,5,3,110,25,True,"[[3, 110, 25], [3, 110, 25], [3, 110, 25], [3, 110, 25], [3, 110, 25]]"
1943,5,3,110,26,True,"[[3, 110, 26], [3, 110, 26], [3, 110, 26], [3, 110, 26], [3, 110, 26]]"
1944,5,3,110,27,True,"[[3, 110, 27], [3, 110, 27], [3, 110, 27], [3, 110, 27], [3, 110, 27]]"
1945,5,3,110,28,True,"[[3, 110, 28], [3, 110, 28], [3, 110, 28], [3, 110, 28], [3, 110, 28]]"
1946,5,3,110,29,True,"[[3, 110, 29], [3, 110, 29], [3, 110, 29], [3, 110, 29], [3, 110, 29]]"
1947,5,3,110,30,True,"[[3, 110, 30], [3, 110, 30], [3, 110, 30], [3, 110, 30], [3, 110, 30]]"
1948,5,3,110,31,True,"[[3, 110, 31], [3, 110, 31], [3, 110, 31], [3, 110, 31], [3, 110, 31]]"
1949,5,3,110,32,True,"[[3, 110, 32], [3, 110, 32], [3, 110, 32], [3, 110, 32], [3, 110, 32]]"
1950,5,3,110,33,True,"[[3, 110, 33], [3, 110, 33], [3, 110, 33], [3, 110, 33], [3, 110, 33]]"
1951,5,3,110,34,True,"[[3, 110, 34], [3, 110, 34], [3, 110, 34], [3, 110, 34], [3, 110, 34]]"
1952,5,3,110,35,True,"[[3, 110, 35], [3, 110, 35], [3, 110, 35], [3, 110, 35], [3, 110, 35]]"
1953,5,3,110,36,True,"[[3, 110, 36], [3, 110, 36], [3, 110, 36], [3, 110, 36], [3, 110, 36]]"
1954,5,4,60,10,True,"[[4, 60, 10], [4, 60, 10], [4, 60, 10], [4, 60, 10], [4, 60, 10]]"
1955,5,4,60,11,True,"[[4, 60, 11], [4, 60, 11], [4, 60, 11], [4, 60, 11], [4, 60, 11]]"
1956,5,4,60,12,True,"[[4, 60, 12], [4, 60, 12], [4, 60, 12], [4, 60, 12], [4, 60, 12]]"
1957,5,4,60,13,True,"[[4, 60, 13], [4, 60, 13], [4, 60, 13], [4, 60, 13], [4, 60, 13]]"
1958,5,4,60,14,True,"[[4, 60, 14], [4, 60, 14], [4, 60, 14], [4, 60, 14], [4, 60, 14]]"
1959,5,4,68,10,True,"[[4, 68, 10], [4, 68, 10], [4, 68, 10], [4, 68, 10], [4, 68, 10]]"
1960,5,4,68,11,True,"[[4, 68, 11], [4, 68, 11], [4, 68, 11], [4, 68, 11], [4, 68, 11]]"
1961,5,4,68,12,True,"[[4, 68, 12], [4, 68, 12], [4, 68, 12], [4, 68, 12], [4, 68, 12]]"
1962,5,4,68,13,True,"[[4, 68, 13], [4, 68, 13], [4, 68, 13], [4, 68, 13], [4, 68, 13]]"
1963,5,4,68,14,True,"[[4, 68, 14], [4, 68, 14], [4, 68, 14], [4, 68, 14], [4, 68, 14]]"
1964,5,4,68,15,True,"[[4, 68, 15], [4, 68, 15], [4, 68, 15], [4, 68, 15], [4, 68, 15]]"
1965,5,4,68,16,True,"[[4, 68, 16], [4, 68, 16], [4, 68, 16], [4, 68, 16], [4, 68, 16]]"
1966,5,4,76,10,True,"[[4, 76, 10], [4, 76, 10], [4, 76, 10], [4, 76, 10], [4, 76, 10]]"
1967,5,4,76,11,True,"[[4, 76, 11], [4, 76, 11], [4, 76, 11], [4, 76, 11], [4, 76, 11]]"
1968,5,4,76,12,True,"[[4, 76, 12], [4, 76, 12], [4, 76, 12], [4, 76, 12], [4, 76, 12]]"
1969,5,4,76,13,True,"[[4, 76, 13], [4, 76, 13], [4, 76, 13], [4, 76, 13], [4, 76, 13]]"
1970,5,4,76,14,True,"[[4, 76, 14], [4, 76, 14], [4, 76, 14], [4, 76, 14], [4, 76, 14]]"
1971,5,4,76,15,True,"[[4, 76, 15], [4, 76, 15], [4, 76, 15], [4, 76, 15], [4, 76, 15]]"
1972,5,4,76,16,True,"[[4, 76, 16], [4, 76, 16], [4, 76, 16], [4, 76, 16], [4, 76, 16]]"
1973,5,4,76,17,True,"[[4, 76, 17], [4, 76, 17], [4, 76, 17], [4, 76, 17], [4, 76, 17]]"
1974,5,4,76,18,True,"[[4, 76, 18], [4, 76, 18], [4, 76, 18], [4, 76, 18], [4, 76, 18]]"
1975,5,4,85,10,True,"[[4, 85, 10], [4, 85, 10], [4, 85, 10], [4, 85, 10], [4, 85, 10]]"
1976,5,4,85,11,True,"[[4, 85, 11], [4, 85, 11], [4, 85, 11], [4, 85, 11], [4, 85, 11]]"
1977,5,4,85,12,True,"[[4, 85, 12], [4, 85, 12], [4, 85, 12], [4, 85, 12], [4, 85, 12]]"
1978,5,4,85,13,True,"[[4, 85, 13], [4, 85, 13], [4, 85, 13], [4, 85, 13], [4, 85, 13]]"
1979,5,4,85,14,True,"[[4, 85, 14], [4, 85, 14], [4, 85, 14], [4, 85, 14], [4, 85, 14]]"
1980,5,4,85,15,True,"[[4, 85, 15], [4, 85, 15], [4, 85, 15], [4, 85, 15], [4, 85, 15]]"
1981,5,4,85,16,True,"[[4, 85, 16], [4, 85, 16], [4, 85, 16], [4, 85, 16], [4, 85, 16]]"
1982,5,4,85,17,True,"[[4, 85, 17], [4, 85, 17], [4, 85, 17], [4, 85, 17], [4, 85, 17]]"
1983,5,4,85,18,True,"[[4, 85, 18], [4, 85, 18], [4, 85, 18], [4, 85, 18], [4, 85, 18]]"
1984,5,4,85,19,True,"[[4, 85, 19], [4, 85, 19], [4, 85, 19], [4, 85, 19], [4, 85, 19]]"
1985,5,4,85,20,True,"[[4, 85, 20], [4, 85, 20], [4, 85, 20], [4, 85, 20], [4, 85, 20]]"
1986,5,4,85,21,True,"[[4, 85, 21], [4, 85, 21], [4, 85, 21], [4, 85, 21], [4, 85, 21]]"
1987,5,4,93,10,True,"[[4, 93, 10], [4, 93, 10], [4, 93, 10], [4, 93, 10], [4, 93, 10]]"
1988,5,4,93,11,True,"[[4, 93, 11], [4, 93, 11], [4, 93, 11], [4, 93, 11], [4, 93, 11]]"
1989,5,4,93,12,True,"[[4, 93, 12], [4, 93, 12], [4, 93, 12], [4, 93, 12], [4, 93, 12]]"
1990,5,4,93,13,True,"[[4, 93, 13], [4, 93, 13], [4, 93, 13], [4, 93, 13], [4, 93, 13]]"
1991,5,4,93,14,True,"[[4, 93, 14], [4, 93, 14], [4, 93, 14], [4, 93, 14], [4, 93, 14]]"
1992,5,4,93,15,True,"[[4, 93, 15], [4, 93, 15], [4, 93, 15], [4, 93, 15], [4, 93, 15]]"
1993,5,4,93,16,True,"[[4, 93, 16], [4, 93, 16], [4, 93, 16], [4, 93, 16], [4, 93, 16]]"
1994,5,4,93,17,True,"[[4, 93, 17], [4, 93, 17], [4, 93, 17], [4, 93, 17], [4, 93, 17]]"
1995,5,4,93,18,True,"[[4, 93, 18], [4, 93, 18], [4, 93, 18], [4, 93, 18], [4, 93, 18]]"
1996,5,4,93,19,True,"[[4, 93, 19], [4, 93, 19], [4, 93, 19], [4, 93, 19], [4, 93, 19]]"
1997,5,4,93,20,True,"[[4, 93, 20], [4, 93, 20], [4, 93, 20], [4, 93, 20], [4, 93, 20]]"
1998,5,4,93,21,True,"[[4, 93, 21], [4, 93, 21], [4, 93, 21], [4, 93, 21], [4, 93, 21]]"
1999,5,4,93,22,True,"[[4, 93, 22], [4, 93, 22], [4, 93, 22], [4, 93, 22], [4, 93, 22]]"
2000,5,4,93,23,True,"[[4, 93, 23], [4, 93, 23], [4, 93, 23], [4, 93, 23], [4, 93, 23]]"
2001,5,4,101,10,True,"[[4, 101, 10], [4, 101, 10], [4, 101, 10], [4, 101, 10], [4, 101, 10]]"
2002,5,4,101,11,True,"[[4, 101, 11], [4, 101, 11], [4, 101, 11], [4, 101, 11], [4, 101, 11]]"
2003,5,4,101,12,True,"[[4, 101, 12], [4, 101, 12], [4, 101, 12], [4, 101, 12], [4, 101, 12]]"
2004,5,4,101,13,True,"[[4, 101, 13], [4, 101, 13], [4, 101, 13], [4, 101, 13], [4, 101, 13]]"
2005,5,4,101,14,True,"[[4, 101, 14], [4, 101, 14], [4, 101, 14], [4, 101, 14], [4, 101, 14]]"
2006,5,4,101,15,True,"[[4, 101, 15], [4, 101, 15], [4, 101, 15], [4, 101, 15], [4, 101, 15]]"
2007,5,4,101,16,True,"[[4, 101, 16], [4, 101, 16], [4, 101, 16], [4, 101, 16], [4, 101, 16]]"
2008,5,4,101,17,True,"[[4, 101, 17], [4, 101, 17], [4, 101, 17], [4, 101, 17], [4, 101, 17]]"
2009,5,4,101,18,True,"[[4, 101, 18], [4, 101, 18], [4, 101, 18], [4, 101, 18], [4, 101, 18]]"
2010,5,4,101,19,True,"[[4, 101, 19], [4, 101, 19], [4, 101, 19], [4, 101, 19], [4, 101, 19]]"
2011,5,4,101,20,True,"[[4, 101, 20], [4, 101, 20], [4, 101, 20], [4, 101, 20], [4, 101, 20]]"
2012,5,4,101,21,True,"[[4, 101, 21], [4, 101, 21], [4, 101, 21], [4, 101, 21], [4, 101, 21]]"
2013,5,4,101,22,True,"[[4, 101, 22], [4, 101, 22], [4, 101, 22], [4, 101, 22], [4, 101, 22]]"
2014,5,4,101,23,True,"[[4, 101, 23], [4, 101, 23], [4, 101, 23], [4, 101, 23], [4, 101, 23]]"
2015,5,4,101,24,True,"[[4, 101, 24], [4, 101, 24], [4, 101, 24], [4, 101, 24], [4, 101, 24]]"
2016,5,4,101,25,True,"[[4, 101, 25], [4, 101, 25], [4, 101, 25], [4, 101, 25], [4, 101, 25]]"
2017,5,4,110,10,True,"[[4, 110, 10], [4, 110, 10], [4, 110, 10], [4, 110, 10], [4, 110, 10]]"
2018,5,4,110,11,True,"[[4, 110, 11], [4, 110, 11], [4, 110, 11], [4, 110, 11], [4, 110, 11]]"
2019,5,4,110,12,True,"[[4, 110, 12], [4, 110, 12], [4, 110, 12], [4, 110, 12], [4, 110, 12]]"
2020,5,4,110,13,True,"[[4, 110, 13], [4, 110, 13], [4, 110, 13], [4, 110, 13], [4, 110, 13]]"
2021,5,4,110,14,True,"[[4, 110, 14], [4, 110, 14], [4, 110, 14], [4, 110, 14], [4, 110, 14]]"
2022,5,4,110,15,True,"[[4, 110, 15], [4, 110, 15], [4, 110, 15], [4, 110, 15], [4, 110, 15]]"
2023,5,4,110,16,True,"[[4, 110, 16], [4, 110, 16], [4, 110, 16], [4, 110, 16], [4, 110, 16]]"
2024,5,4,110,17,True,"[[4, 110, 17], [4, 110, 17], [4, 110, 17], [4, 110, 17], [4, 110, 17]]"
2025,5,4,110,18,True,"[[4, 110, 18], [4, 110, 18], [4, 110, 18], [4, 110, 18], [4, 110, 18]]"
2026,5,4,110,19,True,"[[4, 110, 19], [4, 110, 19], [4, 110, 19], [4, 110, 19], [4, 110, 19]]"
2027,5,4,110,20,True,"[[4, 110, 20], [4, 110, 20], [4, 110, 20], [4, 110, 20], [4, 110, 20]]"
2028,5,4,110,21,True,"[[4, 110, 21], [4, 110, 21], [4, 110, 21], [4, 110, 21], [4, 110, 21]]"
2029,5,4,110,22,True,"[[4, 110, 22], [4, 110, 22], [4, 110, 22], [4, 110, 22], [4, 110, 22]]"
2030,5,4,110,23,True,"[[4, 110, 23], [4, 110, 23], [4, 110, 23], [4, 110, 23], [4, 110, 23]]"
2031,5,4,110,24,True,"[[4, 110, 24], [4, 110, 24], [4, 110, 24], [4, 110, 24], [4, 110, 24]]"
2032,5,4,110,25,True,"[[4, 110, 25], [4, 110, 25], [4, 110, 25], [4, 110, 25], [4, 110, 25]]"
2033,5,4,110,26,True,"[[4, 110, 26], [4, 110, 26], [4, 110, 26], [4, 110, 26], [4, 110, 26]]"
2034,5,4,110,27,True,"[[4, 110, 27], [4, 110, 27], [4, 110, 27], [4, 110, 27], [4, 110, 27]]"
